,url,description,title,label,description_p4,title_p4
138,https://youporn.com,"YouPorn is your home for free XXX porn videos. Sit back and watch all of the unlimited, high quality HD porn your heart desires. Enjoy the hottest porno movies from just about any category you can imagine. Discover the sexiest naked pornstars and amateurs on Earth, only on the world's favorite sex tube - YouPorn!",Free Porn Videos - HD Porno Tube & XXX Sex Videos | YouPorn,berbahaya,"['youporn', 'home', 'free', 'xxx', 'porn', 'video', 'sit', 'back', 'watch', 'unlimit', 'high', 'qualiti', 'hd', 'porn', 'heart', 'desir', 'enjoy', 'hottest', 'porno', 'movi', 'ani', 'categori', 'imagin', 'discov', 'sexiest', 'nake', 'pornstar', 'amateur', 'earth', 'onli', 'world', 'favorit', 'sex', 'tube', 'youporn']","['free', 'porn', 'video', 'hd', 'porno', 'tube', 'xxx', 'sex', 'video', 'youporn']"
139,https://tube8.com,Watch the hottest free sex videos at Tube8. Enjoy an exclusive porn collection of selected sex scenes and full porn movies at home or on the go on your mobile device. Tube8 is the porno tube with the fastest streaming HD videos.,Tube8: Free Porn Videos & XXX Sex Movies - HD Porno Tube,berbahaya,"['watch', 'hottest', 'free', 'sex', 'video', 'tube', 'enjoy', 'exclus', 'porn', 'collect', 'select', 'sex', 'scene', 'full', 'porn', 'movi', 'home', 'go', 'mobil', 'devic', 'tube', 'porno', 'tube', 'fastest', 'stream', 'hd', 'video']","['tube', 'free', 'porn', 'video', 'xxx', 'sex', 'movi', 'hd', 'porno', 'tube']"
140,https://cam4.com,"Watch Real People Naked & Having Sex Live on Webcam 24/7. 100% Free to Watch, Chat & Broadcast. No-Sign Up & No Registration Required.","Cam4 Free Live Sex Cams, Adult Sex Chat ❤️ Naked Pornstar Cams | CAM4.com",berbahaya,"['watch', 'real', 'peopl', 'nake', 'sex', 'live', 'webcam', '', 'free', 'watch', 'chat', 'broadcast', 'sign', 'registr', 'requir']","['cam', 'free', 'live', 'sex', 'cam', 'adult', 'sex', 'chat', '', 'nake', 'pornstar', 'cam', 'camcom']"
141,https://playboy.com,"Wear the Playboy Collection. Styles include Playboy Logo Clothing, Hoodies, Sweatshirts, Sweatpants, Earrings, Necklaces and Vintage looks. For Men and Women.","Shop The Playboy Store. Hoodies, T-Shirts, Unisex styles.",berbahaya,"['wear', 'playboy', 'collect', 'style', 'includ', 'playboy', 'logo', 'cloth', 'hoodi', 'sweatshirt', 'sweatpant', 'earring', 'necklac', 'vintag', 'look', 'men', 'women']","['shop', 'playboy', 'store', 'hoodi', 'shirt', 'unisex', 'style']"
142,https://spankwire.com,"YouPorn is your home for free XXX porn videos. Sit back and watch all of the unlimited, high quality HD porn your heart desires. Enjoy the hottest porno movies from just about any category you can imagine. Discover the sexiest naked pornstars and amateurs on Earth, only on the world's favorite sex tube - YouPorn!",Free Porn Videos - HD Porno Tube & XXX Sex Videos | YouPorn,berbahaya,"['youporn', 'home', 'free', 'xxx', 'porn', 'video', 'sit', 'back', 'watch', 'unlimit', 'high', 'qualiti', 'hd', 'porn', 'heart', 'desir', 'enjoy', 'hottest', 'porno', 'movi', 'ani', 'categori', 'imagin', 'discov', 'sexiest', 'nake', 'pornstar', 'amateur', 'earth', 'onli', 'world', 'favorit', 'sex', 'tube', 'youporn']","['free', 'porn', 'video', 'hd', 'porno', 'tube', 'xxx', 'sex', 'video', 'youporn']"
143,https://xtube.com,Xtube.com is no longer available. Watch FREE hardcore porn videos. The best Adult Community with both Straight and Gay Sex Movies full of hot 18+ amateurs.,XTUBE | Free Porn and Sex Videos - XXX Gay Porno,berbahaya,"['xtubecom', 'longer', 'avail', 'watch', 'free', 'hardcor', 'porn', 'video', 'best', 'adult', 'communiti', 'straight', 'gay', 'sex', 'movi', 'full', 'hot', 'amateur']","['xtube', 'free', 'porn', 'sex', 'video', 'xxx', 'gay', 'porno']"
144,https://brazzers.com,"Brazzers.com features the hottest pornstars in the most popular brazzers porn videos in the adult industry. Watch exclusive sex videos with big tits, hot asses, and more!",Brazzers | #1 Best Porn Site In the WORLD,berbahaya,"['brazzerscom', 'featur', 'hottest', 'pornstar', 'popular', 'brazzer', 'porn', 'video', 'adult', 'industri', 'watch', 'exclus', 'sex', 'video', 'big', 'tit', 'hot', 'ass']","['brazzer', 'best', 'porn', 'site', 'world']"
145,https://clips4sale.com,"Download over 5,000,000 adult amateur porn fetish sex hardcore movies, videos and clips. 600 fetish categories, 50,000 different studios. Clips4Sale.com has everything from anal sex to tickling videos. The largest collection of fetish videos and amateur porn video clips. Hardcore amateur fetish sex videos.",Amateur Porn | Fetish Porn Videos - Clips4sale,berbahaya,"['download', 'adult', 'amateur', 'porn', 'fetish', 'sex', 'hardcor', 'movi', 'video', 'clip', 'fetish', 'categori', 'differ', 'studio', 'clipssalecom', 'everyth', 'anal', 'sex', 'tickl', 'video', 'largest', 'collect', 'fetish', 'video', 'amateur', 'porn', 'video', 'clip', 'hardcor', 'amateur', 'fetish', 'sex', 'video']","['amateur', 'porn', 'fetish', 'porn', 'video', 'clipssal']"
146,https://keezmovies.com,"YouPorn is your home for free XXX porn videos. Sit back and watch all of the unlimited, high quality HD porn your heart desires. Enjoy the hottest porno movies from just about any category you can imagine. Discover the sexiest naked pornstars and amateurs on Earth, only on the world's favorite sex tube - YouPorn!",Free Porn Videos - HD Porno Tube & XXX Sex Videos | YouPorn,berbahaya,"['youporn', 'home', 'free', 'xxx', 'porn', 'video', 'sit', 'back', 'watch', 'unlimit', 'high', 'qualiti', 'hd', 'porn', 'heart', 'desir', 'enjoy', 'hottest', 'porno', 'movi', 'ani', 'categori', 'imagin', 'discov', 'sexiest', 'nake', 'pornstar', 'amateur', 'earth', 'onli', 'world', 'favorit', 'sex', 'tube', 'youporn']","['free', 'porn', 'video', 'hd', 'porno', 'tube', 'xxx', 'sex', 'video', 'youporn']"
147,https://drtuber.com,"DrTuber is the phenomenon of modern pornography. With almost 10 years history of publishing the hottest porn videos online, DrTuber.com still rocks hard!",New XXX Videos & Free Porn Movies @ DrTuber.com,berbahaya,"['drtuber', 'phenomenon', 'modern', 'pornographi', 'almost', 'year', 'histori', 'publish', 'hottest', 'porn', 'video', 'onlin', 'drtubercom', 'still', 'rock', 'hard']","['new', 'xxx', 'video', 'free', 'porn', 'movi', 'drtubercom']"
148,https://extremetube.com,"YouPorn is your home for free XXX porn videos. Sit back and watch all of the unlimited, high quality HD porn your heart desires. Enjoy the hottest porno movies from just about any category you can imagine. Discover the sexiest naked pornstars and amateurs on Earth, only on the world's favorite sex tube - YouPorn!",Free Porn Videos - HD Porno Tube & XXX Sex Videos | YouPorn,berbahaya,"['youporn', 'home', 'free', 'xxx', 'porn', 'video', 'sit', 'back', 'watch', 'unlimit', 'high', 'qualiti', 'hd', 'porn', 'heart', 'desir', 'enjoy', 'hottest', 'porno', 'movi', 'ani', 'categori', 'imagin', 'discov', 'sexiest', 'nake', 'pornstar', 'amateur', 'earth', 'onli', 'world', 'favorit', 'sex', 'tube', 'youporn']","['free', 'porn', 'video', 'hd', 'porno', 'tube', 'xxx', 'sex', 'video', 'youporn']"
149,https://slutload.com,Slutload has the best amateur and adult porn movies of all types. You have found the most reliable and high quality xxx free porn site.,"Free Porn Videos & XXX Movies - Porno, Sex Tube | Slutload",berbahaya,"['slutload', 'best', 'amateur', 'adult', 'porn', 'movi', 'type', 'found', 'reliabl', 'high', 'qualiti', 'xxx', 'free', 'porn', 'site']","['free', 'porn', 'video', 'xxx', 'movi', 'porno', 'sex', 'tube', 'slutload']"
150,https://livejasmin.com,"Chat for FREE on LiveJasmin and watch HD Live Sex cam shows! 2000+ Models are waiting for You, no registration required.","Live Sex Cam Shows, FREE Chat with Webcam Girls | LiveJasmin",berbahaya,"['chat', 'free', 'livejasmin', 'watch', 'hd', 'live', 'sex', 'cam', 'show', 'model', 'wait', 'registr', 'requir']","['live', 'sex', 'cam', 'show', 'free', 'chat', 'webcam', 'girl', 'livejasmin']"
151,https://freeones.com,"FreeOnes has photos, videos and links of today's pro or amateur porn stars, the sexiest runway models and super models, and the top female celebrities.","FreeOnes, the Ultimate Babe Site since 1998!",berbahaya,"['freeon', 'photo', 'video', 'link', 'today', 'pro', 'amateur', 'porn', 'star', 'sexiest', 'runway', 'model', 'super', 'model', 'top', 'femal', 'celebr']","['freeon', 'ultim', 'babe', 'site', 'sinc']"
152,https://tubegalore.com,"A huge database of free porn tubes, 10,000s of porn vids sorted by category. This is the only porn resource you'll ever need. TubeGalore, it's a vortex!",Tube Galore – Free Porn Tubes,berbahaya,"['huge', 'databas', 'free', 'porn', 'tube', 'porn', 'vid', 'sort', 'categori', 'onli', 'porn', 'resourc', 'ever', 'need', 'tubegalor', 'vortex']","['tube', 'galor', '', 'free', 'porn', 'tube']"
153,https://fakku.net,"FAKKU is the largest English hentai publisher in the world. Thousands of uncensored English hentai manga, comics, and doujinshi available.","Hentai Manga, Anime, Games and Comics - FAKKU",berbahaya,"['fakku', 'largest', 'english', 'hentai', 'publish', 'world', 'thousand', 'uncensor', 'english', 'hentai', 'manga', 'comic', 'doujinshi', 'avail']","['hentai', 'manga', 'anim', 'game', 'comic', 'fakku']"
154,https://porntube.com,Watch FREE porn videos at PornTube.com with new porn videos added daily. Find Pornstars and download their free sex videos in HD and Mobile ready.,PornTube ® - Free Porn Videos,berbahaya,"['watch', 'free', 'porn', 'video', 'porntubecom', 'new', 'porn', 'video', 'ad', 'daili', 'find', 'pornstar', 'download', 'free', 'sex', 'video', 'hd', 'mobil', 'readi']","['porntub', '', 'free', 'porn', 'video']"
155,https://furaffinity.net,"Fur Affinity | For all things fluff, scaled, and feathered!",Index -- Fur Affinity [dot] net,berbahaya,"['fur', 'affin', 'thing', 'fluff', 'scale', 'feather']","['index', 'fur', 'affin', '', 'dot', '', 'net']"
156,https://suicidegirls.com,"SuicideGirls is a global adult community with beautiful naked tattooed and pierced models who share nude photos, blogs, livestreams and videos.",SuicideGirls,berbahaya,"['suicidegirl', 'global', 'adult', 'communiti', 'beauti', 'nake', 'tattoo', 'pierc', 'model', 'share', 'nude', 'photo', 'blog', 'livestream', 'video']",['suicidegirl']
157,https://4tube.com,Free Porn Videos & Pornstars Sex Videos all Mobile and HD Ready on 4tube.com. Find Pornstars and all their XXX Videos to watch or download here.,"Free Porn Videos, XXX, Sex Tube Videos and Porno | 4tube",berbahaya,"['free', 'porn', 'video', 'pornstar', 'sex', 'video', 'mobil', 'hd', 'readi', 'tubecom', 'find', 'pornstar', 'xxx', 'video', 'watch', 'download']","['free', 'porn', 'video', 'xxx', 'sex', 'tube', 'video', 'porno', 'tube']"
158,https://adameve.com,"Shop vibrators, dildos, prostate toys, couples kits & more at Adam & Eve. Trusted since 1971. Great prices, free gifts & discreet shipping.",Adam & Eve Adult Toy Store | Best Sex Toys for Men & Women,berbahaya,"['shop', 'vibrat', 'dildo', 'prostat', 'toy', 'coupl', 'kit', 'adam', 'eve', 'trust', 'sinc', 'great', 'price', 'free', 'gift', 'discreet', 'ship']","['adam', 'eve', 'adult', 'toy', 'store', 'best', 'sex', 'toy', 'men', 'women']"
159,https://naughtyamerica.com,"The best porn movies daily at Naughty America! Experience the most seductive porn stars in stunning virtual reality, 4K and HD porn videos!",Naughty America - Official HD & VR Porn Site,berbahaya,"['best', 'porn', 'movi', 'daili', 'naughti', 'america', 'experi', 'seduct', 'porn', 'star', 'stun', 'virtual', 'realiti', 'k', 'hd', 'porn', 'video']","['naughti', 'america', 'offici', 'hd', 'vr', 'porn', 'site']"
160,https://gaytube.com,Xtube.com is no longer available. Watch FREE hardcore porn videos. The best Adult Community with both Straight and Gay Sex Movies full of hot 18+ amateurs.,XTUBE | Free Porn and Sex Videos - XXX Gay Porno,berbahaya,"['xtubecom', 'longer', 'avail', 'watch', 'free', 'hardcor', 'porn', 'video', 'best', 'adult', 'communiti', 'straight', 'gay', 'sex', 'movi', 'full', 'hot', 'amateur']","['xtube', 'free', 'porn', 'sex', 'video', 'xxx', 'gay', 'porno']"
161,https://bangbros.com,"Here at Bang Bros, we only film the best highest quality porn with the sexiest Amateur girls and the top pornstars. Updated daily on Bangbros.com.",Bang Bros - Amateur HD Porn Videos and Reality Porn Sex Movies,berbahaya,"['bang', 'bros', 'onli', 'film', 'best', 'highest', 'qualiti', 'porn', 'sexiest', 'amateur', 'girl', 'top', 'pornstar', 'updat', 'daili', 'bangbroscom']","['bang', 'bros', 'amateur', 'hd', 'porn', 'video', 'realiti', 'porn', 'sex', 'movi']"
162,https://motherless.com,Motherless.com is a moral free file host where anything legal is hosted forever. Motherless has a very large and active community where you can meet like minded individuals.,Go Ahead She Isn't Looking! | MOTHERLESS.COM ™,berbahaya,"['motherlesscom', 'moral', 'free', 'file', 'host', 'anyth', 'legal', 'host', 'forev', 'motherless', 'veri', 'larg', 'activ', 'communiti', 'meet', 'like', 'mind', 'individu']","['go', 'ahead', 'n t', 'look', 'motherlesscom', '']"
163,https://efukt.com,"Adult humor for adults, Makers of Lulz. Shocking Humor, Porn bloopers, Porn Fails, Cam Whores, Amateur Porn and more.",Adult humor for adults | eFukt.com,berbahaya,"['adult', 'humor', 'adult', 'maker', 'lulz', 'shock', 'humor', 'porn', 'blooper', 'porn', 'fail', 'cam', 'whore', 'amateur', 'porn']","['adult', 'humor', 'adult', 'efuktcom']"
164,https://alphaporno.com,Wide variety of best sex videos in many different niches is what Alpha Porno tube is famous for. Come for big selection of free hardcore porn daily.,Alpha Porno - Big Porn Tube of Best Sex Videos for Free,berbahaya,"['wide', 'varieti', 'best', 'sex', 'video', 'mani', 'differ', 'nich', 'alpha', 'porno', 'tube', 'famous', 'come', 'big', 'select', 'free', 'hardcor', 'porn', 'daili']","['alpha', 'porno', 'big', 'porn', 'tube', 'best', 'sex', 'video', 'free']"
165,https://planetsuzy.org,"All Free Porn, Videos, Celebs, Vintage, Classic Porn, Pornstars, Models, Kinky, Fetish, BDSM, Gay, Ethnic, Gay, Bi-Sexual, Shemale, Ladyboy, Hentai, Anime, Amateur,Softcore, Hardcore,Men.",Free Porn & Adult Videos Forum,berbahaya,"['free', 'porn', 'video', 'celeb', 'vintag', 'classic', 'porn', 'pornstar', 'model', 'kinki', 'fetish', 'bdsm', 'gay', 'ethnic', 'gay', 'bi', 'sexual', 'shemal', 'ladyboy', 'hentai', 'anim', 'amateursoftcor', 'hardcoremen']","['free', 'porn', 'adult', 'video', 'forum']"
166,https://ashemaletube.com,"Free shemale porn videos, huge collection of free tranny porno movies. New shemale and tranny sex porn tube vids delivered to you everyday only at aShemaleTube.com","Shemale Porn, Free Tranny Porn Videos - aShemaleTube.com",berbahaya,"['free', 'shemal', 'porn', 'video', 'huge', 'collect', 'free', 'tranni', 'porno', 'movi', 'new', 'shemal', 'tranni', 'sex', 'porn', 'tube', 'vid', 'deliv', 'everyday', 'onli', 'ashemaletubecom']","['shemal', 'porn', 'free', 'tranni', 'porn', 'video', 'ashemaletubecom']"
167,https://pornmd.com,PornMD is a porn search engine that pulls all the best videos in from all of the best porn sites in the world. Search multiple sites at once.,PornMD: A Search Engine for ALL of the World's Best Porn Sites,berbahaya,"['pornmd', 'porn', 'search', 'engin', 'pull', 'best', 'video', 'best', 'porn', 'site', 'world', 'search', 'multipl', 'site', 'onc']","['pornmd', 'search', 'engin', 'world', 'best', 'porn', 'site']"
168,https://brazzersnetwork.com,"Brazzers.com features the hottest pornstars in the most popular brazzers porn videos in the adult industry. Watch exclusive sex videos with big tits, hot asses, and more!",Brazzers | #1 Best Porn Site In the WORLD,berbahaya,"['brazzerscom', 'featur', 'hottest', 'pornstar', 'popular', 'brazzer', 'porn', 'video', 'adult', 'industri', 'watch', 'exclus', 'sex', 'video', 'big', 'tit', 'hot', 'ass']","['brazzer', 'best', 'porn', 'site', 'world']"
169,https://tnaflix.com,"Watch free xxx porn videos & porno movies online at TNAFlix, world’s best hardcore sex tube site for hot HD porn streaming or download","Free Porn Videos On TNAFlix, Largest XXX Porno Tube Site",berbahaya,"['watch', 'free', 'xxx', 'porn', 'video', 'porno', 'movi', 'onlin', 'tnaflix', 'world', '', 'best', 'hardcor', 'sex', 'tube', 'site', 'hot', 'hd', 'porn', 'stream', 'download']","['free', 'porn', 'video', 'tnaflix', 'largest', 'xxx', 'porno', 'tube', 'site']"
170,https://fapdu.com,"Pornhub is the world’s leading free porn site. Choose from millions of hardcore videos that stream quickly and in high quality, including amazing VR Porn. The largest adult site on the Internet just keeps getting better. We have more pornstars and real amateurs than anyone else. It’s fast, it’s free, it’s Pornhub!","Free Porn Videos & Sex Movies - Porno, XXX, Porn Tube | Pornhub",berbahaya,"['pornhub', 'world', '', 'lead', 'free', 'porn', 'site', 'choos', 'million', 'hardcor', 'video', 'stream', 'quick', 'high', 'qualiti', 'includ', 'amaz', 'vr', 'porn', 'largest', 'adult', 'site', 'internet', 'keep', 'get', 'better', 'pornstar', 'real', 'amateur', 'anyon', 'els', '', 'fast', '', 'free', '', 'pornhub']","['free', 'porn', 'video', 'sex', 'movi', 'porno', 'xxx', 'porn', 'tube', 'pornhub']"
171,https://fuq.com,"Fuq.com is a porn site with millions of free videos. Our database has everything you'll ever need, so enter & enjoy ;)",Porn Videos @ Fuq.com,berbahaya,"['fuqcom', 'porn', 'site', 'million', 'free', 'video', 'databas', 'everyth', 'ever', 'need', 'enter', 'enjoy', '']","['porn', 'video', 'fuqcom']"
172,https://x-art.com,"X-Art features the world's finest HD erotic videos and erotic photography, gorgeous erotic models and nude models from the USA, Europe and South America, all shot with quality and clarity by top photographers.",X-Art ~ beautiful erotica.,berbahaya,"['x', 'art', 'featur', 'world', 'finest', 'hd', 'erot', 'video', 'erot', 'photographi', 'gorgeous', 'erot', 'model', 'nude', 'model', 'usa', 'europ', 'south', 'america', 'shot', 'qualiti', 'clariti', 'top', 'photograph']","['x', 'art', '', 'beauti', 'erotica']"
173,https://perfectgirls.net,New free porn videos every day. Tons of adult movies in our archive. The only bookmark you need for all you free sex fantasies.,FREE PORN! FREE SEX! Perfect Girls Tube - 100 000 porn movies online,berbahaya,"['new', 'free', 'porn', 'video', 'everi', 'day', 'ton', 'adult', 'movi', 'archiv', 'onli', 'bookmark', 'need', 'free', 'sex', 'fantasi']","['free', 'porn', 'free', 'sex', 'perfect', 'girl', 'tube', 'porn', 'movi', 'onlin']"
174,https://twistys.com,The hottest high quality glamour porn for over 18 years! Over 3700+ models and 46000+ scenes. TWISTYS.com,Twistys Lesbian Glam Porn | Twistys.com,berbahaya,"['hottest', 'high', 'qualiti', 'glamour', 'porn', 'year', 'model', 'scene', 'twistyscom']","['twisti', 'lesbian', 'glam', 'porn', 'twistyscom']"
175,https://men.com,"Check out the best gay porn site on the net with daily updates, award-winning original series, exclusive Men.com models and over 800 of the hottest guys in gay porn.",Men.Com - The Best Gay Porn Site,berbahaya,"['check', 'best', 'gay', 'porn', 'site', 'net', 'daili', 'updat', 'award', 'win', 'origin', 'seri', 'exclus', 'mencom', 'model', 'hottest', 'guy', 'gay', 'porn']","['mencom', 'best', 'gay', 'porn', 'site']"
176,https://porn.com,"Free porn videos in the millions at PORN.COM the largest free porn tube in the world👍. Sex videos in HD, 4K on desktop or mobile. VR porn videos available🍑.",🥇Free Porn Videos - HD & VR Sex Videos - PORN.COM Porn Tube,berbahaya,"['free', 'porn', 'video', 'million', 'porncom', 'largest', 'free', 'porn', 'tube', 'world', 'sex', 'video', 'hd', 'k', 'desktop', 'mobil', 'vr', 'porn', 'video', 'available']","['free', 'porn', 'video', 'hd', 'vr', 'sex', 'video', 'porncom', 'porn', 'tube']"
177,https://pornoxo.com,Porno Tube videos and adult tube movies free to enjoy and presented by pornoxo. New free porno added daily on our exclusive pornotube.,Free Porno Videos and Pics at PornoXO.com,berbahaya,"['porno', 'tube', 'video', 'adult', 'tube', 'movi', 'free', 'enjoy', 'present', 'pornoxo', 'new', 'free', 'porno', 'ad', 'daili', 'exclus', 'pornotub']","['free', 'porno', 'video', 'pic', 'pornoxocom']"
178,https://chaturbate.com,"Watch Live Cams Now! No Registration Required - 100% Free Uncensored Adult Chat. Start chatting with amateurs,  exhibitionists, pornstars w/ HD Video & Audio.","Chaturbate - Free Adult Webcams, Live Sex, Free Sex Chat, Exhibitionist & Pornstar Free Cams",berbahaya,"['watch', 'live', 'cam', 'registr', 'requir', 'free', 'uncensor', 'adult', 'chat', 'start', 'chat', 'amateur', 'exhibitionist', 'pornstar', 'w', 'hd', 'video', 'audio']","['chaturb', 'free', 'adult', 'webcam', 'live', 'sex', 'free', 'sex', 'chat', 'exhibitionist', 'pornstar', 'free', 'cam']"
179,https://apetube.com,Go ape on the best porn tubes here at ApeTube.com. We have more than 1.000.000 porn videos and they're 100% FREE! So enter and go bananas!,Free Porn @ Ape Tube!,berbahaya,"['go', 'ape', 'best', 'porn', 'tube', 'apetubecom', 'porn', 'video', 'free', 'enter', 'go', 'banana']","['free', 'porn', 'ape', 'tube']"
180,https://gonzoxxxmovies.com,Tube-Style Free Porn Videos &amp; Movies. Free Porn at Gonzo XXX Movies. 100% FREE: Enjoy!,Porn Videos @ Gonzo XXX Movies,berbahaya,"['tube', 'style', 'free', 'porn', 'video', 'amp', '', 'movi', 'free', 'porn', 'gonzo', 'xxx', 'movi', 'free', 'enjoy']","['porn', 'video', 'gonzo', 'xxx', 'movi']"
181,https://fleshbot.com,"Fleshbot: The hottest and longest running porn blog for pornstar interviews, sexy photos, hardcore videos and the newest adult DVDs.","Pornstar Blog, Porn Star News and Adult DVD Reviews | Fleshbot",berbahaya,"['fleshbot', 'hottest', 'longest', 'run', 'porn', 'blog', 'pornstar', 'interview', 'sexi', 'photo', 'hardcor', 'video', 'newest', 'adult', 'dvds']","['pornstar', 'blog', 'porn', 'star', 'news', 'adult', 'dvd', 'review', 'fleshbot']"
182,https://nuvid.com,"Nuvid is the phenomenon of modern pornography. With almost 10 years history of publishing the hottest porn videos online, Nuvid.com still rocks hard!",New Porno Videos & Free Sex Movies @ Nuvid,berbahaya,"['nuvid', 'phenomenon', 'modern', 'pornographi', 'almost', 'year', 'histori', 'publish', 'hottest', 'porn', 'video', 'onlin', 'nuvidcom', 'still', 'rock', 'hard']","['new', 'porno', 'video', 'free', 'sex', 'movi', 'nuvid']"
183,https://badjojo.com,"Badjojo is the #1 free porn search engine, with millions of free videos. We have amateur, teen or milf videos from the best porn sites.",Badjojo Porn Search,berbahaya,"['badjojo', 'free', 'porn', 'search', 'engin', 'million', 'free', 'video', 'amateur', 'teen', 'milf', 'video', 'best', 'porn', 'site']","['badjojo', 'porn', 'search']"
184,https://sankakucomplex.com,"Anime, manga and games, observed from Japan","Sankaku Complex – Anime, manga and games, observed from Japan",berbahaya,"['anim', 'manga', 'game', 'observ', 'japan']","['sankaku', 'complex', '', 'anim', 'manga', 'game', 'observ', 'japan']"
185,https://camfuze.com,"The best free live webcam shows of girls, mature women, couples, amateurs and pornstars. Watch cams of naked models and spy on them. Free to watch and free to chat.",Watch Free Live Female Sex Webcams with XXX Shows on CamFuze.com,berbahaya,"['best', 'free', 'live', 'webcam', 'show', 'girl', 'matur', 'women', 'coupl', 'amateur', 'pornstar', 'watch', 'cam', 'nake', 'model', 'spi', 'free', 'watch', 'free', 'chat']","['watch', 'free', 'live', 'femal', 'sex', 'webcam', 'xxx', 'show', 'camfuzecom']"
186,https://cliphunter.com,Cliphunter delivers free porn movies with a fast porn tube experience.,"Free Porn, Sex Videos, XXX Tube | Cliphunter.com",berbahaya,"['cliphunt', 'deliv', 'free', 'porn', 'movi', 'fast', 'porn', 'tube', 'experi']","['free', 'porn', 'sex', 'video', 'xxx', 'tube', 'cliphuntercom']"
187,https://eporner.com,"Watch Full HD Porn Videos for free. We have over 3,478,865 full length Hardcore HD Sex Movies in 720p, 1080p and 4K that you can watch online or download.",HD Porn Videos - Full High Definition Movies | EPORNER,berbahaya,"['watch', 'full', 'hd', 'porn', 'video', 'free', 'full', 'length', 'hardcor', 'hd', 'sex', 'movi', 'p', 'p', 'k', 'watch', 'onlin', 'download']","['hd', 'porn', 'video', 'full', 'high', 'definit', 'movi', 'eporn']"
188,https://slutroulette.com,Watch live sex cam on the adult cam Chatroulette : Free sex chat with hot cam girls! A live sex cam platform where nude girls put on free cam shows.,Slutroulette – Free live sex cam adult chat version of Chatroulette,berbahaya,"['watch', 'live', 'sex', 'cam', 'adult', 'cam', 'chatroulett', 'free', 'sex', 'chat', 'hot', 'cam', 'girl', 'live', 'sex', 'cam', 'platform', 'nude', 'girl', 'put', 'free', 'cam', 'show']","['slutroulett', '', 'free', 'live', 'sex', 'cam', 'adult', 'chat', 'version', 'chatroulett']"
189,https://gaymaletube.com,GayMaleTube has the hottest gay porn. We cater to all your needs and make you rock hard in seconds. Enter & get off!,Gay Porn @ Gay Male Tube,berbahaya,"['gaymaletub', 'hottest', 'gay', 'porn', 'cater', 'need', 'make', 'rock', 'hard', 'second', 'enter', 'get']","['gay', 'porn', 'gay', 'male', 'tube']"
190,https://gelbooru.com,"Millions of FREE hentai and anime videos, images, wallpapers, and more! No account needed, updated constantly!",Gelbooru | Free Anime and Hentai Gallery,berbahaya,"['million', 'free', 'hentai', 'anim', 'video', 'imag', 'wallpap', 'account', 'need', 'updat', 'constant']","['gelbooru', 'free', 'anim', 'hentai', 'galleri']"
191,https://elephanttube.com,Free Porn Movies – ElephantTube. Enter and enjoy our large collection of porn. We have millions of FREE porn movies so visit us now!,Free Online Porn Videos :: ElephantTube,berbahaya,"['free', 'porn', 'movi', '', 'elephanttub', 'enter', 'enjoy', 'larg', 'collect', 'porn', 'million', 'free', 'porn', 'movi', 'visit', 'us']","['free', 'onlin', 'porn', 'video', 'elephanttub']"
192,https://realitykings.com,Home of HD reality porn featuring the nicest tits and ass online! The hottest curvy girls in real amateur sex stories are only on REALITYkings.com,Reality Kings - The World's Best Real Porn Site,berbahaya,"['home', 'hd', 'realiti', 'porn', 'featur', 'nicest', 'tit', 'ass', 'onlin', 'hottest', 'curvi', 'girl', 'real', 'amateur', 'sex', 'stori', 'onli', 'realitykingscom']","['realiti', 'king', 'world', 'best', 'real', 'porn', 'site']"
193,https://kindgirls.com,Nude girls free pictures and videos,Kindgirls: Nude girls in erotic photos and videos,berbahaya,"['nude', 'girl', 'free', 'pictur', 'video']","['kindgirl', 'nude', 'girl', 'erot', 'photo', 'video']"
194,https://boobpedia.com,"Boobpedia is a user-editable encyclopedia of women with big tits. Look up your favourite busty nude models and porn stars, or discover new favourites.",Big Tits - Boobpedia,berbahaya,"['boobpedia', 'user', 'edit', 'encyclopedia', 'women', 'big', 'tit', 'look', 'favourit', 'busti', 'nude', 'model', 'porn', 'star', 'discov', 'new', 'favourit']","['big', 'tit', 'boobpedia']"
195,https://imagefap.com,"Browse millions of hot free porn pics, sex GIFs, hot nude photo galleries, amateur XXX photos only on ImageFap, the world's largest porn pic sharing community.","Free Porn Pics, Adult Photos, XXX Images & Sex GIFs | ImageFap",berbahaya,"['brows', 'million', 'hot', 'free', 'porn', 'pic', 'sex', 'gif', 'hot', 'nude', 'photo', 'galleri', 'amateur', 'xxx', 'photo', 'onli', 'imagefap', 'world', 'largest', 'porn', 'pic', 'share', 'communiti']","['free', 'porn', 'pic', 'adult', 'photo', 'xxx', 'imag', 'sex', 'gif', 'imagefap']"
196,https://vintage-erotica-forum.com,"Vintage Erotica Forums - #1 Vintage & Classic erotica forum on the web, over 400000 members!",Vintage Erotica Forums,berbahaya,"['vintag', 'erotica', 'forum', 'vintag', 'classic', 'erotica', 'forum', 'web', 'member']","['vintag', 'erotica', 'forum']"
197,https://hottystop.com,"Hottystop is a quality softcore website with hot teens, babes, hotties, and much more sexy content.","Hot Girls, Teen Hotties at HottyStop.com",berbahaya,"['hottystop', 'qualiti', 'softcor', 'websit', 'hot', 'teen', 'babe', 'hotti', 'much', 'sexi', 'content']","['hot', 'girl', 'teen', 'hotti', 'hottystopcom']"
