url,description,title,label
https://digitalplayground.com,"['digitalplaygroundcom', 'leader', 'high', 'quality', 'adult', 'blockbuster', 'movie', 'award', 'win', 'sex', 'parody', 'feature', 'exclusive', 'pornstars', 'online', 'adult', 'film', 'database', 'adult', 'movie']","['digital', 'playground', 'best', 'adult', 'movie', 'porn', 'series', 'hd', 'sex', 'video']",berbahaya
https://madthumbs.com,"['free', 'porno', 'video', 'amateur', 'sex', 'tape', 'stream', 'pussy', 'movie', 'free', 'xxx', 'porn', 'tube', 'planet', 'update', 'constantly', 'high', 'quality', 'free', 'porno', 'video']","['free', 'porno', 'movie', 'sex', 'tape', 'xxx', 'clip', 'madthumbs']",berbahaya
https://orgasm.com,"['free', 'porn', 'never', 'hotter', 'orgasmcom', 'find', 'late', 'porn', 'star', 'sex', 'news', 'best', 'selection', 'hd', 'porn', 'video', 'today']","['orgasmcom', 'free', 'porn', 'sex', 'video', 'free', 'hd', 'xxx']",berbahaya
https://boyfriendtv.com,"['free', 'gay', 'porn', 'video', 'huge', 'collection', 'free', 'gay', 'porno', 'movie', 'new', 'gay', 'men', 'twink', 'sex', 'porn', 'tube', 'vids', 'deliver', 'everyday', 'boyfriendtvcom']","['gay', 'porn', 'free', 'gay', 'porn', 'video', 'boyfriendtvcom']",berbahaya
https://sunporno.com,"['source', 'free', 'porno', 'video', 'famous', 'pornstars', 'fresh', 'hd', 'video', 'best', 'porn', 'producer', 'homemade', 'amateur', 'stuff']","['free', 'porno', 'video', 'sex', 'movie', 'porno', 'xxx', 'porn', 'tube', 'sunporno']",berbahaya
https://gotgayporn.com,"['love', 'love', 'give', 'loyal', 'customer', 'hottest', 'gay', 'porn', 'find', 'around', 'internet', 'one', 'stop', 'shop', 'gay', 'porn', 'tube', 'ever', 'need']","['free', 'gay', 'porn', 'gotgayporncom']",berbahaya
https://bravotube.net,"['handpicked', 'online', 'stream', 'porn', 'video', 'endless', 'enjoyment', 'tube', 'porn', 'video', 'need']","['bravotube', 'porn', 'tube', 'free', 'sex', 'video']",berbahaya
https://youporngay.com,"['visit', 'youporngaycom', 'best', 'gay', 'porn', 'movie', 'get', 'hot', 'twink', 'hunk', 'suck', 'huge', 'cock', 'anal', 'sex', 'free', 'video']","['gay', 'porn', 'movie', 'huge', 'cock', 'twinks', 'free', 'video', 'youporn']",berbahaya
https://deviantclip.com,"['deviantclip', 'huge', 'library', 'hardcore', 'porn', 'weird', 'porn', 'extreme', 'porn', 'new', 'xxx', 'porn', 'video', 'add', 'hourly', 'view', 'pleasure']","['free', 'porn', 'tube', 'video', 'extreme', 'hardcore', 'porn', 'free', 'sex', 'video', 'deviantclip']",berbahaya
https://naked.com,"['welcome', 'naked', 'free', 'live', 'cam', 'sex', 'chat', 'video', 'chat', 'live', 'amateur', 'cam', 'model', 'pornstars', 'around', 'world']","['naked', 'free', 'live', 'nude', 'cam', 'model', 'sex', 'chat']",berbahaya
https://fuskator.com,"['fuskator', 'provide', 'nude', 'image', 'gallery', 'contribute', 'user', 'similar', 'image', 'dump', 'site']","['fuskator', 'porn', 'gallery']",berbahaya
https://fux.com,"['free', 'best', 'sex', 'video', 'full', 'hd', 'porn', 'film', 'hot', 'amateur', 'pornstars', 'free', 'video', 'xxx', 'porn', 'teen', 'lesbian', 'mature', 'anal', 'mom', 'black', 'asi']","['sex', 'video', 'free', 'porn', 'video', 'pornstars', 'fux']",berbahaya
https://tubekitty.com,"['tube', 'kitty', 'perrr', 'fect', 'tube', 'site', 'free', 'pussy', 'movie', 'different', 'shape', 'form', 'find', 'best', 'pussy', 'pleasure', 'meowww']","['check', 'nice', 'pussy', 'tube', 'kitty', 'free']",berbahaya
https://rk.com,['wwwrkcom'],"['reality', 'king']",berbahaya
https://imlive.com,"['watch', 'hot', 'woman', 'host', 'cam', 'show', 'live', 'webcam', 'sex', 'host', 'get', 'naughty', 'webcam', 'check', 'tile', 'view', 'page']","['woman', 'host', 'live', 'webcam', 'sex', 'imlivecom', 'tile', 'view']",berbahaya
https://theeroticreview.com,"['erotic', 'review', 'top', 'community', 'escort', 'hobbyist', 'service', 'provider', 'find', 'escort', 'review', 'site', 'review', 'discussion', 'board', 'live', 'chat', 'guide']","['erotic', 'review']",berbahaya
https://squirt.org,"['find', 'hot', 'local', 'gay', 'bi', 'men', 'search', 'best', 'cruise', 'spot', 'squirtorg', 'use', 'cruise', 'directory', 'profile', 'realize', 'sexual', 'fantasy']","['gay', 'hookup', 'date', 'cruise', 'sex', 'site']",berbahaya
https://joymii.com,"['joymii', 'brings', 'sensual', 'porn', 'feature', 'young', 'woman', 'erotic', 'sex', 'scene', 'porn', 'artful', 'erotic', 'pure', 'give']","['artful', 'sensual', 'porn', 'erotic', 'sex', 'pic', 'joymii']",berbahaya
https://watchersweb.com,"['free', 'homemade', 'porn', 'voyeur', 'milf', 'amateur', 'submit', 'photo']","['watchersweb', 'homemade', 'porn', 'real', 'voyeur', 'amateur', 'sex', 'picture', 'wife', 'girlfriend']",berbahaya
https://definebabe.com,"['definebabe', 'global', 'database', 'pornstars', 'babe', 'ever', 'film', 'online', 'adult', 'industry', 'try', 'keep', 'information', 'date', 'find', 'bio', 'pic', 'gallery', 'video', 'clip', 'content', 'fair', 'amount', 'babe']","['define', 'sexy', 'babe', 'hot', 'video', 'clip', 'nude', 'pic', 'gallery', 'babe', 'bio']",berbahaya
https://nifty.org,"['freely', 'accessible', 'archive', 'ten', 'thousand', 'sexually', 'explicit', 'erotica', 'story']","['nifty', 'erotic', 'story', 'archive', 'website']",berbahaya
https://entensity.net,"['entensity', 'something', 'everyone']","['entensitynet', 'update', 'daily']",berbahaya
https://fling.com,"['fling', 'best', 'online', 'date', 'website', 'adult', 'trade', 'picture', 'speak', 'others', 'webcam', 'mobile', 'hook']","['fling', 'official', 'big', 'adult', 'personal', 'date', 'site']",berbahaya
https://hotmovies.com,"['full', 'length', 'adult', 'video', 'demand', 'perfectly', 'organize', 'database', 'state', 'art', 'search', 'tool', 'get', 'right', 'movie', 'want']","['hot', 'movie', 'porn', 'database', 'adult', 'video', 'demand', 'porn', 'star']",berbahaya
https://babes.com,"['babescom', 'pornsite', 'offer', 'perfect', 'girl', 'hd', 'sensual', 'porn', 'check', 'free', 'tour', 'taste', 'whats', 'inside']","['babe', 'hot', 'girl', 'hd', 'sensual', 'porn', 'video']",berbahaya
https://submityourflicks.com,"['amateur', 'porn', 'game', 'bring', 'best', 'homemade', 'amateur', 'porn', 'internet', 'year']","['homemade', 'amateur', 'porn', 'submityourflickscom']",berbahaya
https://xxxymovies.com,"['free', 'xxx', 'movie', 'ultimate', 'free', 'porn', 'tube', 'site', 'new', 'porn', 'video', 'everyday', 'porn', 'star', 'amateur', 'watch', 'download', 'free']","['free', 'porn', 'movie', 'free', 'hd', 'porn', 'video', 'xxx', 'movie', 'xxxymoviescom']",berbahaya
https://4porn.com,"['porncom', 'massive', 'collection', 'free', 'porn', 'porn', 'video', 'best', 'hardcore', 'movie', 'online', 'let', 'u', 'show', 'internet', 'porn', 'stepmom', 'beauty', 'mom', 'milf', 'japanese', 'teen', 'maid', 'shemale', 'seduce', 'surprise', 'cheat', 'lesbian', 'massage', 'big', 'big', 'cock', 'much']","['porn', 'porn', 'free', 'porn', 'tube', 'porn', 'porn', 'movie', 'porn', 'clip']",berbahaya
https://cams.com,"['thousand', 'free', 'private', 'live', 'sex', 'cam', 'adult', 'chat', 'hd', 'stream', 'video', 'audio', 'watch', 'real', 'amateur', 'pornstars', 'online', '']","['camscom', 'free', 'sex', 'cam', 'live', 'sex', 'chat', '', 'camscom']",berbahaya
https://youngleafs.com,"['free', 'porn', 'movie', 'tube', 'video', 'porno', 'clip']","['free', 'porn', 'video', 'tube', 'sex', 'movie', 'xxx', 'porno', 'pussy', 'hd']",berbahaya
https://worldsex.com,"['worldsex', 'offer', 'free', 'sex', 'pic', 'xxx', 'porn', 'movie', 'since', 'watch', 'download', 'free', 'mobile', 'porn', 'see', 'xxx', 'tube', 'movie', 'recent', 'popular', 'pornstars']","['free', 'sex', 'pic', 'video', 'mobile', 'porn', 'xxx', 'worldsexcom']",berbahaya
https://adultwork.com,"['adult', 'entertainment', 'service', 'provider', 'directory', 'escort', 'webcam', 'phone', 'chat sex', 'movie']","['adultworkcom', 'adult', 'service', 'provider', 'erotic', 'content', 'escort', 'webcammers', 'sm', 'phone', 'chat sex', 'movie', 'gallery', 'auction']",berbahaya
https://greengaytube.com,"['fast', 'gay', 'tube', 'high', 'quality', 'video', 'collect', 'thousand', 'site', 'new', 'film', 'add', 'every', 'hour']","['green', 'gay', 'tube', 'free', 'stream', 'video', 'xxx', 'sex', 'movie', 'porn', 'clip']",berbahaya
https://largeporntube.com,"['watch', 'free', 'porn', 'video', 'porntubecom', 'new', 'porn', 'video', 'add', 'daily', 'find', 'pornstars', 'download', 'free', 'sex', 'video', 'hd', 'mobile', 'ready']","['porntube', '', 'free', 'porn', 'video']",berbahaya
https://hornywhores.net,"['free', 'sex', 'free', 'porn', 'free', 'direct', 'download']","['hornywhoresnet', 'free', 'sex', 'free', 'porn', 'free', 'direct', 'download']",berbahaya
https://taxidrivermovie.com,"['hottest', 'nude', 'celebs', 'photo', 'picture', 'video', 'taxidrivermoviecom', 'celeb', 'porn', 'picture', 'like', 'never', 'see', 'photo', 'add', 'daily']","['free', 'nude', 'celebs', 'pornstars', 'sex', 'photo', 'xxx', 'image', 'category', 'taxi', 'driver', 'movie']",berbahaya
https://hot-sex-tube.com,"['daily', 'update', 'free', 'porn', 'tube']","['hot', 'sex', 'tubecom', 'free', 'porn', 'video', 'xxx', 'porn', 'movie', 'hot', 'sex', 'tube']",berbahaya
https://scoreland.com,"['welcome', 'scoreland', 'big', 'boob', 'big', 'tit', 'video', 'photo', 'world', 'big', 'tit']","['big', 'boob', 'scoreland']",berbahaya
https://aebn.net,"['trust', 'adult', 'video', 'provider', 'since', '', 'thousand', 'xxx', 'video', 'demand', 'hottest', 'adult', 'studio', 'porn', 'star']","['aebn', '', 'xxx', 'adult', 'video', 'stream', 'downloads', 'rental']",berbahaya
https://boysfood.com,"['free', 'porn', 'video', 'available', 'online', 'instant', 'play', 'download', 'signup', 'require', 'free', 'porn', 'click', 'play', 'free', 'porn', 'video']","['free', 'porn', 'video', 'full', 'length', 'porn', 'movie', 'clip', 'boysfoodcom']",berbahaya
https://jjgirls.com,"['jjgirls', 'japanese', 'av', 'idol', 'sex', 'photo', 'porn', 'pic', 'jav', 'tube', 'xxx', 'movie', 'tgp', 'jjgirls', 'daily', 'japanese', 'dmm', 'r', 'jav', 'av', 'idol', 'porn', 'picture', 'sex', 'photo', 'xxx', 'tube', 'free', 'japanese', 'pussy', 'picture', 'japanese', 'schoolgirl', 'jav', 'girl', 'nude', 'japanese', 'babe', 'asi', 'sex', 'movie', 'asi', 'porn', 'video', 'asi', 'girl', 'image', 'japanese', 'bukkake', 'bondage', 'asi', 'porn', 'pic', 'tgp', 'japanese', 'porn', 'tube']","['jjgirls', 'japanese', 'av', 'idol', 'sex', 'photo', 'porn', 'pic', 'jav', 'tube', 'xxx', 'movie', 'tgp']",berbahaya
https://eroticbeauties.net,"['browse', 'k', 'nude', 'photo', 'beautiful', 'naked', 'woman', 'free', 'erotic', 'beauty', 'discover', 'grow', 'collection', 'hand', 'picked', 'nude', 'picture', 'gallery', 'update', 'daily']","['beautiful', 'naked', 'woman', 'sexy', 'nude', 'pic', 'erotic', 'beauty']",berbahaya
https://fulltubemovies.com,"['watch', 'hottest', 'video', 'brazzers', 'one', 'site', 'free', 'bring', 'best', 'video', 'collection', 'enjoyment']","['brazzers', 'xxx', 'free', 'porn', 'video', 'library', 'watch', 'adult', 'film']",berbahaya
